device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,used_price_inr,new_price_inr,age_months,brand_encoded
lenovo,Android,7.75,no,no,2.0,1.0,512.0,0.25,1300.0,112.0,2013,987,3.18221184,4.241902127,2168.999998922854,6258.6000026303955,32.9,15
lenovo,Android,12.78,no,no,8.0,2.0,16.0,4.0,2250.0,159.0,2013,668,4.338858139,5.522660198,6895.799998120875,22526.99999013928,22.266666666666666,15
lenovo,Android,17.78,no,no,5.0,0.3,16.0,4.0,3500.0,339.0,2013,899,4.632493482,5.185148668,9249.300003357666,16073.999992888885,29.966666666666665,15
lenovo,Android,17.78,no,no,6.5,0.3,16.0,4.0,3500.0,340.0,2013,801,4.241326753,5.020915604,6255.000002684982,13639.50000676775,26.7,15
lenovo,Android,12.83,no,no,13.0,2.0,16.0,4.0,2500.0,162.0,2013,740,4.726591041,5.883127383,10161.899998044537,32303.699986962223,24.666666666666668,15
lenovo,Android,12.7,no,no,8.0,0.3,16.0,4.0,2250.0,176.0,2013,549,3.94951145,5.440727972,4671.900000751533,20754.899999395,18.3,15
lenovo,Android,17.78,no,no,3.15,0.3,16.0,4.0,3550.0,400.0,2013,890,4.430459592,5.001998101,7557.299998522761,13383.900004007242,29.666666666666668,15
lenovo,Android,12.7,no,no,8.0,0.3,16.0,4.0,2250.0,165.4,2013,893,3.747619949,4.942427828,3817.799999478732,12609.899995168635,29.766666666666666,15
lenovo,Android,10.29,no,no,8.0,1.0,16.0,4.0,2000.0,151.0,2013,551,3.880738715,4.700389453,4361.399998306121,9899.100004266258,18.366666666666667,15
lenovo,Android,10.29,no,no,5.0,1.0,16.0,4.0,2000.0,155.0,2013,638,3.983599204,4.78423645,4833.900000399434,10764.89999933932,21.266666666666666,15
lenovo,Android,10.16,no,no,3.15,1.0,512.0,0.25,1500.0,134.0,2013,836,3.555633735,4.505239347,3150.9000001053205,8144.099997043349,27.866666666666667,15
lenovo,Android,10.29,no,no,8.0,1.0,16.0,4.0,2000.0,140.0,2013,627,4.287441192,5.433197849,6550.199998794675,20599.20000531758,20.9,15
lg,Android,15.34,yes,no,8.0,13.0,128.0,4.0,4000.0,183.0,2019,369,5.620183451,6.858060706,24834.600005466404,85636.80000357244,12.3,16
lg,Android,15.27,yes,no,8.0,13.0,128.0,4.0,3500.0,167.0,2019,310,5.431010908,6.430042007,20554.19999437839,55818.00001862375,10.333333333333334,16
lg,Android,15.27,yes,no,16.0,8.0,64.0,4.0,3000.0,159.0,2019,518,4.624678652,5.984465108,9177.299996548103,35748.8999968635,17.266666666666666,16
lg,Android,15.34,yes,no,13.0,5.0,64.0,4.0,3300.0,169.0,2018,586,5.004885462,6.687121077,13422.599998447691,72180.90002766623,19.533333333333335,16
lg,Android,15.27,yes,no,16.0,8.0,32.0,4.0,3000.0,156.0,2018,668,4.523526197,6.214248034,8294.400000434782,44983.800017695015,22.266666666666666,16
lg,Android,15.29,yes,no,16.0,5.0,64.0,4.0,3300.0,172.0,2018,394,5.184588601,6.034859229,16064.999996470615,37596.59998393983,13.133333333333333,16
lg,Android,12.78,yes,no,13.0,5.0,32.0,4.0,3000.0,169.0,2018,487,4.818101772,5.596865192,11135.699997484624,24262.199992475722,16.233333333333334,16
lg,Android,15.29,yes,no,13.0,5.0,32.0,4.0,3300.0,172.0,2018,716,4.582822322,5.516528775,8801.099997146828,22389.300004104323,23.866666666666667,16
lg,Android,15.29,yes,no,13.0,8.0,64.0,4.0,3300.0,171.0,2018,445,4.926311212,5.703649132,12408.299997722608,26996.399988305464,14.833333333333334,16
lg,Android,15.24,yes,no,13.0,8.0,128.0,4.0,3300.0,157.0,2018,492,5.161523515,6.550394386,15698.699999528355,62956.80002844897,16.4,16
lg,Android,12.83,yes,no,13.0,5.0,64.0,4.0,3000.0,145.0,2018,494,4.518086079,5.194122838,8249.399999331978,16218.900007619972,16.466666666666665,16
lg,Android,15.27,yes,no,13.0,8.0,128.0,4.0,3000.0,162.0,2018,696,4.532707014,6.011855237,8370.899997870645,36741.60000897537,23.2,16
lg,Android,15.24,yes,no,13.0,5.0,256.0,4.0,3300.0,158.0,2018,366,5.400106512,6.477049283,19928.699991030673,58504.499999521584,12.2,16
lg,Android,12.78,yes,no,13.0,8.0,32.0,4.0,3000.0,162.0,2018,545,4.257596556,5.007563916,6357.599998120029,13458.60000576338,18.166666666666668,16
lg,Android,12.78,yes,no,13.0,5.0,32.0,4.0,3000.0,172.3,2018,478,4.635602393,5.301462416,9278.099998995243,18056.70000555948,15.933333333333334,16
lg,Android,15.24,yes,no,13.0,5.0,128.0,4.0,3300.0,158.0,2017,860,5.073610093,6.036222784,14377.499996295723,37647.89998306763,28.666666666666668,16
lg,Android,12.75,yes,no,13.0,5.0,32.0,4.0,3000.0,146.0,2017,743,4.631130288,5.519739437,9236.70000316243,22461.30000081072,24.766666666666666,16
lg,Android,12.83,yes,no,13.0,5.0,64.0,4.0,3000.0,149.0,2017,746,4.180675152,5.021641173,5886.900000158232,13649.399996276587,24.866666666666667,16
lg,Android,20.32,yes,no,5.0,5.0,32.0,4.0,3000.0,290.0,2017,730,4.558183395,5.85455603,8586.90000202862,31393.800005006615,24.333333333333332,16
lg,Android,12.75,yes,no,16.0,5.0,32.0,4.0,4100.0,166.5,2017,616,4.442768897,5.637428974,7650.900002836435,25266.599997317182,20.533333333333335,16
lg,Android,12.88,yes,no,13.0,5.0,32.0,4.0,3300.0,163.0,2017,588,4.44370952,5.603335792,7658.100001060905,24419.699993976046,19.6,16
lg,Android,12.83,yes,no,13.0,5.0,16.0,4.0,4500.0,164.0,2017,576,4.131640347,5.192901294,5605.200000191713,16199.100003379333,19.2,16
lg,Android,12.88,yes,no,13.0,5.0,32.0,4.0,3080.0,150.0,2017,613,4.79015486,5.566701934,10828.799997817678,23541.299997461465,20.433333333333334,16
lg,Android,12.88,yes,no,13.0,5.0,16.0,4.0,3200.0,149.0,2016,911,4.430578675,5.296465653,7558.199998064741,17966.69999668403,30.366666666666667,16
lg,Android,12.78,yes,no,8.0,5.0,16.0,4.0,2800.0,141.8,2017,611,3.971800209,4.498586701,4777.199997783347,8090.100003354899,20.366666666666667,16
lg,Android,12.78,yes,no,13.0,5.0,16.0,4.0,2660.0,140.0,2016,961,4.262679877,5.080161357,6389.999999735995,14472.000003692296,32.03333333333333,16
lg,Android,12.78,yes,no,13.0,5.0,16.0,4.0,2800.0,144.0,2016,864,4.368814741,5.343529709,7105.500002119915,18832.4999930398,28.8,16
lg,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2500.0,144.0,2016,632,4.375127893,5.075486266,7150.500000123527,14404.499994009577,21.066666666666666,16
lg,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2500.0,143.0,2017,642,4.07787637,4.598145571,5311.800002577322,8936.999999543077,21.4,16
lg,Android,12.7,yes,no,5.0,5.0,32.0,4.0,2500.0,138.0,2016,803,4.245204118,4.767884096,6279.3000003067755,10590.299994960742,26.766666666666666,16
lg,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2100.0,132.0,2016,549,3.839022113,4.608464753,4183.200001908979,9029.700000564162,18.3,16
lg,Android,25.43,yes,no,5.0,5.0,32.0,4.0,2660.0,510.0,2016,702,5.124796966,5.604698516,15132.60000443157,24452.999989428918,23.4,16
lg,Android,12.88,yes,no,12.3,5.0,32.0,4.0,3200.0,174.0,2016,859,4.906089261,5.856875452,12159.899994262134,31466.69998562946,28.633333333333333,16
lg,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2100.0,122.0,2016,862,3.969348072,5.193401197,4765.499999774041,16207.200006507566,28.733333333333334,16
lg,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2800.0,133.0,2016,661,4.515136063,5.072357353,8225.099997663163,14359.500003959598,22.033333333333335,16
lg,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2800.0,133.0,2016,681,4.095510549,5.294610505,5406.300000745691,17933.400006873682,22.7,16
lg,Android,12.83,yes,no,12.3,8.0,32.0,4.0,3000.0,150.0,2016,1015,4.72046123,5.481222087,10099.799996739519,21612.600008589452,33.833333333333336,16
lg,Android,20.32,yes,no,5.0,5.0,16.0,4.0,2660.0,143.0,2016,574,4.405254761,5.860985634,7369.200001524771,31596.300006896305,19.133333333333333,16
lg,Android,20.32,yes,no,5.0,5.0,16.0,4.0,4800.0,309.0,2016,738,4.768478804,5.403667882,10596.600004237418,19999.79999688277,24.6,16
lg,Android,12.78,yes,no,13.0,5.0,16.0,4.0,4100.0,139.0,2016,556,4.425684604,4.873898771,7521.299999899627,11774.700005619072,18.533333333333335,16
lg,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2100.0,121.0,2016,813,4.049172844,4.234686047,5161.500002191678,6213.60000139699,27.1,16
lg,Android,12.88,yes,no,13.0,5.0,16.0,4.0,2900.0,146.0,2016,706,4.512945242,5.184980681,8207.100000446677,16071.299996640559,23.533333333333335,16
lg,Android,12.88,yes,no,13.0,5.0,16.0,4.0,3000.0,144.6,2016,554,4.209011637,5.019330712,6056.099998787405,13617.89999368839,18.466666666666665,16
lg,Android,12.7,yes,no,5.0,2.0,32.0,4.0,1900.0,128.0,2016,986,3.646754528,4.79015486,3451.500000644516,10828.799997817678,32.86666666666667,16
lg,Android,10.29,yes,no,5.0,0.3,32.0,4.0,1940.0,127.0,2016,924,3.696103299,4.599051505,3626.0999992629727,8945.100000179673,30.8,16
lg,Android,12.78,yes,no,12.3,8.0,32.0,4.0,2800.0,156.0,2016,981,4.368434681,5.854899988,7102.799998903225,31404.60001093646,32.7,16
lg,Android,12.78,yes,no,12.3,8.0,32.0,4.0,2800.0,159.0,2016,726,4.754710253,5.701078823,10451.699997306947,26927.099997795027,24.2,16
lg,Android,12.75,yes,no,12.3,8.0,16.0,4.0,2520.0,118.0,2016,741,4.31455047,5.352947587,6730.20000303554,19010.699996213993,24.7,16
lg,Android,12.52,yes,no,13.0,8.0,16.0,4.0,2300.0,120.0,2016,872,4.493568009,4.867380592,8049.599996725508,11698.199994546265,29.066666666666666,16
lg,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2125.0,157.0,2016,824,4.240030949,4.775756487,6246.899997804265,10674.000004657863,27.466666666666665,16
lg,Android,12.88,yes,no,13.0,8.0,16.0,4.0,3000.0,145.0,2016,849,4.568609931,5.140903033,8676.900002808808,15378.299992923181,28.3,16
lg,Android,12.78,yes,no,13.0,5.0,16.0,4.0,2300.0,142.0,2016,809,4.108576144,5.137620306,5477.399997432056,15327.900002287768,26.966666666666665,16
lg,Android,12.7,yes,no,5.0,5.0,32.0,4.0,2125.0,161.0,2016,578,4.235120483,4.697840521,6216.299999372892,9873.90000168449,19.266666666666666,16
lg,Android,10.29,yes,no,5.0,2.0,32.0,4.0,1940.0,120.0,2016,1033,4.020518602,4.611251656,5015.700002099347,9054.899997247681,34.43333333333333,16
lg,Android,12.83,no,no,13.0,8.0,16.0,4.0,3000.0,158.0,2015,663,4.437934267,5.242646082,7614.000002952881,17025.30000548944,22.1,16
lg,Android,12.88,yes,no,13.0,5.0,16.0,4.0,3000.0,169.8,2015,599,4.474491862,5.252063982,7897.499997267659,17186.39999947453,19.966666666666665,16
lg,Android,12.88,yes,no,16.0,5.0,32.0,4.0,3000.0,192.0,2015,867,4.764393692,5.519779505,10553.400004896046,22462.199998209573,28.9,16
lg,Android,12.75,yes,no,12.3,5.0,16.0,4.0,2700.0,136.0,2015,983,4.174541104,5.595603175,5850.8999987339985,24231.599996546698,32.766666666666666,16
lg,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2050.0,150.0,2015,565,4.446291681,5.245127538,7677.900000609599,17067.599999421112,18.833333333333332,16
lg,Android,25.43,yes,no,5.0,2.0,16.0,4.0,7400.0,489.0,2015,981,4.751432693,5.521460918,10417.500000350616,22500.000003099452,32.7,16
lg,Android,20.32,yes,no,5.0,2.0,32.0,4.0,4200.0,347.0,2015,709,4.401706705,5.705614129,7343.099996763828,27049.49998687636,23.633333333333333,16
lg,Android,7.67,yes,no,3.15,0.3,16.0,4.0,1700.0,143.0,2015,1002,3.619797293,5.011634794,3359.700000246963,13513.49999419812,33.4,16
lg,Android,10.29,yes,no,5.0,0.3,32.0,4.0,1900.0,138.9,2015,713,3.503453082,4.502583597,2990.6999989039,8122.4999982699865,23.766666666666666,16
lg,Android,12.7,no,no,8.0,5.0,32.0,4.0,2540.0,155.0,2015,881,3.909219078,4.879767019,4487.399999571849,11844.000001288428,29.366666666666667,16
lg,Android,12.75,yes,no,8.0,5.0,32.0,4.0,2300.0,139.0,2015,821,3.983226764,5.07348489,4832.099997900558,14375.70000284832,27.366666666666667,16
lg,Others,7.62,no,no,1.3,5.0,32.0,0.25,950.0,125.0,2015,674,3.839452313,4.614625345,4185.000001701994,9085.500002191004,22.466666666666665,16
lg,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2540.0,136.0,2015,798,4.230913005,5.022827335,6190.199999974493,13665.600001891073,26.6,16
lg,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,155.0,2015,570,4.928122873,5.635467944,12430.800005944518,25217.09998808927,19.0,16
lg,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,155.0,2015,617,4.634631896,5.706578562,9269.09999872355,27075.600001131694,20.566666666666666,16
lg,Android,12.88,yes,no,8.0,5.0,32.0,4.0,3000.0,165.9,2015,746,4.186619838,5.189283446,5921.999998038213,16140.600007684518,24.866666666666667,16
lg,Android,12.88,yes,no,13.0,5.0,32.0,4.0,3000.0,163.0,2015,814,4.524285457,5.522220629,8300.699997944523,22517.099995305456,27.133333333333333,16
lg,Android,12.7,yes,no,8.0,2.1,16.0,4.0,2610.0,135.0,2015,980,4.161847435,5.396532414,5777.099998130031,19857.599999106576,32.666666666666664,16
lg,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2540.0,137.0,2015,930,3.946037884,4.937777822,4655.699999928192,12551.400002599841,31.0,16
lg,Android,10.34,yes,no,8.0,1.0,32.0,4.0,2100.0,124.4,2015,1003,4.029806041,4.80098365,5062.499999572067,10946.700004046503,33.43333333333333,16
lg,Android,10.29,yes,no,5.0,0.3,32.0,4.0,1900.0,140.0,2015,696,3.645710959,4.788907407,3447.900000991073,10815.300000830524,23.2,16
lg,Android,10.16,yes,no,5.0,0.3,16.0,4.0,1900.0,128.0,2015,652,3.731220295,4.51008998,3755.7000014892806,8183.700002145591,21.733333333333334,16
lg,Android,12.83,yes,no,13.0,2.1,16.0,4.0,3000.0,152.0,2015,561,4.556714966,5.599939326,8574.300002412057,24336.900006485714,18.7,16
lg,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2100.0,138.9,2014,695,3.435920818,3.929273359,2795.4000007811997,4578.300000756914,23.166666666666668,16
lg,Android,12.7,no,no,8.0,1.3,32.0,4.0,2460.0,140.45,2014,959,3.749268754,4.874662829,3824.0999995154093,11783.699997175896,31.966666666666665,16
lg,Android,10.29,no,no,8.0,0.3,16.0,4.0,1820.0,153.7,2014,778,3.999667515,4.602967762,4912.199998623639,8980.199996112546,25.933333333333334,16
lg,Android,12.83,yes,no,13.0,2.1,32.0,4.0,3000.0,149.0,2014,588,4.410978457,5.524775419,7411.50000278932,22574.700003835977,19.6,16
lg,Android,12.93,yes,no,13.0,2.1,32.0,4.0,3000.0,182.0,2014,776,4.115616697,5.530063807,5516.099997254966,22694.400007500182,25.866666666666667,16
lg,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2100.0,129.6,2014,1025,3.97724879,4.624972813,4803.299998338762,9179.999997390394,34.166666666666664,16
lg,Android,10.24,no,no,5.0,0.3,16.0,4.0,1540.0,119.0,2014,890,3.2820384,4.50821866,2396.700000417407,8168.40000072175,29.666666666666668,16
lg,Android,10.24,no,no,5.0,0.3,16.0,4.0,1700.0,140.45,2014,564,3.781686504,4.518413322,3950.100001184467,8252.099999489941,18.8,16
lg,Android,12.83,no,no,13.0,1.3,32.0,4.0,3000.0,163.0,2014,1000,4.711779921,5.475165639,10012.499999535921,21482.10000264353,33.333333333333336,16
lg,Android,12.7,no,no,8.0,1.0,32.0,4.0,2540.0,137.0,2014,646,3.819907717,4.619763188,4104.000001968523,9132.299997342581,21.533333333333335,16
lg,Android,10.29,no,no,8.0,0.3,16.0,4.0,1900.0,145.0,2014,708,3.637059705,4.701116527,3418.1999986869328,9906.299999650302,23.6,16
lg,Android,20.32,yes,no,5.0,1.3,16.0,4.0,4200.0,344.0,2014,775,4.29837325,5.473152638,6622.2000021414315,21438.90000925887,25.833333333333332,16
lg,Android,12.88,yes,no,8.0,1.3,32.0,4.0,3200.0,167.0,2014,1009,4.185403293,5.59905139,5914.799999000003,24315.29998797773,33.63333333333333,16
lg,Android,12.75,yes,no,13.0,2.1,32.0,4.0,2610.0,146.8,2014,952,4.130676491,5.888822555,5599.799997370945,32488.19999557828,31.733333333333334,16
lg,Android,17.78,yes,no,5.0,0.3,16.0,4.0,4000.0,294.8,2014,708,4.485485343,5.243333058,7984.799999663745,17036.999996332324,23.6,16
lg,Android,10.16,no,no,3.15,0.3,16.0,4.0,1900.0,142.0,2014,715,3.270708974,4.624384405,2369.7000011653763,9174.600000808321,23.833333333333332,16
lg,Android,7.67,no,no,2.0,1.3,16.0,4.0,1540.0,140.45,2014,952,3.384051223,4.116595171,2654.100000458669,5521.499999133565,31.733333333333334,16
lg,Android,12.88,yes,no,8.0,1.3,32.0,4.0,3200.0,168.1,2014,1048,4.785823686,5.69950668,10782.00000343569,26884.800005554058,34.93333333333333,16
lg,Android,12.83,yes,no,13.0,2.1,32.0,4.0,3000.0,154.0,2014,752,4.799831955,5.802148586,10934.100001458055,29790.89998805184,25.066666666666666,16
lg,Android,12.7,no,no,8.0,1.3,32.0,4.0,2540.0,140.45,2014,801,4.287853308,5.347631203,6552.89999733546,18909.899998090892,26.7,16
lg,Android,12.7,yes,no,8.0,1.3,32.0,4.0,2540.0,134.0,2014,780,4.015120963,5.244125137,4988.699997846313,17050.49999207817,26.0,16
lg,Android,10.24,no,no,5.0,0.3,16.0,4.0,2100.0,127.0,2014,563,4.025530246,5.245338442,5040.899998882225,17071.200004145747,18.766666666666666,16
lg,Android,12.83,yes,no,13.0,2.1,32.0,4.0,3000.0,149.7,2014,909,4.533459338,5.702314731,8377.199996363535,26960.399989723614,30.3,16
lg,Android,12.83,yes,no,13.0,2.1,16.0,4.0,3000.0,149.0,2014,688,4.415944853,5.699707517,7448.400000913604,26890.200010375018,22.933333333333334,16
lg,Android,10.34,yes,no,8.0,1.3,32.0,4.0,3000.0,136.1,2014,980,3.763986927,4.864066907,3880.8000015494413,11659.499999905334,32.666666666666664,16
lg,Android,25.43,yes,no,5.0,1.3,16.0,4.0,8000.0,535.8,2014,569,5.045229939,5.600974255,13975.200001945985,24362.10000792939,18.966666666666665,16
lg,Android,25.43,no,no,5.0,1.3,16.0,4.0,8000.0,523.0,2014,910,4.803283068,5.566166561,10971.900004640509,23528.69999420965,30.333333333333332,16
lg,Android,20.32,no,no,5.0,1.3,16.0,4.0,4200.0,342.0,2014,782,4.326381781,5.400241986,6810.3000019993,19931.399994619278,26.066666666666666,16
lg,Android,17.78,no,no,3.15,1.3,32.0,4.0,4000.0,293.0,2014,1015,4.25177557,5.071604954,6320.699998919611,14348.699993983959,33.833333333333336,16
lg,Android,12.7,no,no,5.0,0.3,16.0,4.0,2540.0,140.45,2014,722,3.762129916,4.786491242,3873.600000567371,10789.199995161453,24.066666666666666,16
lg,Android,10.34,yes,no,5.0,0.3,32.0,4.0,2440.0,123.9,2014,1005,4.322143925,5.389710795,6781.49999950831,19722.600000448747,33.5,16
lg,Android,10.24,no,no,5.0,0.3,16.0,4.0,2100.0,126.0,2014,751,3.988984047,5.017478493,4860.000002117627,13592.700005732713,25.033333333333335,16
lg,Android,20.4,yes,no,5.0,1.3,16.0,4.0,4600.0,339.9,2014,996,4.68203863,5.38609928,9719.099997622045,19651.50000134475,33.2,16
lg,Android,10.29,yes,no,5.0,0.3,16.0,4.0,2440.0,129.6,2014,592,3.354105774,5.291494141,2575.7999996695125,17877.59999642607,19.733333333333334,16
lg,Android,10.34,yes,no,13.0,1.3,32.0,4.0,2440.0,121.0,2014,632,4.261975404,5.477968695,6385.500002515559,21542.400004607658,21.066666666666666,16
lg,Android,10.34,yes,no,8.0,1.3,32.0,4.0,2440.0,121.0,2014,888,4.071417058,5.194344776,5277.600002225056,16222.499997322344,29.6,16
lg,Android,10.34,no,no,8.0,1.3,32.0,4.0,2440.0,121.0,2014,646,3.597312261,5.073171813,3285.0000013519552,14371.200006278004,21.533333333333335,16
lg,Android,10.34,no,no,5.0,0.3,32.0,4.0,2540.0,125.0,2014,597,3.867025639,5.669984366,4301.999997860141,26102.700002454243,19.9,16
lg,Android,10.34,no,no,5.0,1.3,32.0,4.0,2540.0,126.0,2014,1018,4.146620707,5.136092511,5689.800001209245,15304.499993063935,33.93333333333333,16
lg,Android,10.29,no,no,5.0,0.3,16.0,4.0,2100.0,124.0,2014,1091,3.442339325,5.012167453,2813.4000000187634,13520.699998994975,36.36666666666667,16
lg,Android,10.29,no,no,5.0,0.3,16.0,4.0,2100.0,126.6,2014,601,3.776890331,4.859579819,3931.1999982834436,11607.29999795364,20.033333333333335,16
lg,Android,7.75,no,no,3.15,1.3,16.0,4.0,2540.0,114.0,2014,646,3.225255432,4.377767578,2264.4000003798765,7169.400001767272,21.533333333333335,16
lg,Android,7.75,no,no,3.15,1.3,16.0,4.0,2540.0,113.4,2014,778,3.047850228,4.506233438,1896.300000348734,8152.199998955964,25.933333333333334,16
lg,Android,12.93,yes,no,13.0,2.1,16.0,4.0,3200.0,172.0,2014,853,4.284551613,5.737475116,6531.299998105624,27925.20001053698,28.433333333333334,16
lg,Android,7.62,no,no,2.0,1.3,16.0,4.0,1540.0,104.6,2014,673,3.676300672,4.511848029,3555.0000003303444,8198.100001994448,22.433333333333334,16
lg,Android,10.16,yes,no,5.0,0.3,16.0,4.0,2460.0,159.9,2014,744,4.35105183,5.434813111,6980.399997386183,20632.49999718214,24.8,16
lg,Android,12.83,yes,no,13.0,2.1,32.0,4.0,3140.0,167.0,2013,662,4.75272775,5.525094309,10430.99999639394,22581.899997862234,22.066666666666666,16
lg,Android,12.57,yes,no,8.0,1.3,16.0,4.0,2300.0,130.0,2013,633,4.241902127,5.566319554,6258.6000026303955,23532.299995988367,21.1,16
lg,Android,15.24,yes,no,13.0,2.1,32.0,4.0,3500.0,177.0,2013,984,4.238444906,5.885715067,6236.999998778435,32387.400002449358,32.8,16
lg,Others,10.16,no,no,5.0,1.3,16.0,4.0,1540.0,122.5,2013,1093,3.884651809,5.012433676,4378.500001611227,13524.299999491006,36.43333333333333,16
lg,Android,12.83,no,no,8.0,1.3,32.0,4.0,3140.0,161.0,2013,803,4.271653577,5.522380495,6447.599998758768,22520.700001764948,26.766666666666666,16
lg,Android,12.83,no,no,8.0,1.3,32.0,4.0,3140.0,161.0,2013,670,4.543188394,5.482886396,8459.100003111174,21648.60000254434,22.333333333333332,16
lg,Android,7.67,no,no,3.15,1.3,16.0,4.0,1540.0,110.0,2013,949,3.081451149,4.254051208,1961.1000000852516,6335.100002407084,31.633333333333333,16
lg,Android,20.4,no,no,5.0,1.3,16.0,4.0,4600.0,338.0,2013,780,4.618382517,5.708670509,9119.699995802872,27132.30000735348,26.0,16
lg,Android,12.75,yes,no,13.0,2.1,16.0,4.0,3000.0,143.0,2013,1077,4.098502572,5.600309066,5422.499997989531,24345.89999561957,35.9,16
lg,Android,10.34,no,no,8.0,1.3,32.0,4.0,2150.0,120.0,2013,880,4.023385473,5.524895015,5030.099998583491,22577.40000910934,29.333333333333332,16
lg,Android,10.16,yes,no,5.0,0.3,32.0,4.0,2460.0,169.8,2013,914,4.423408472,5.561950057,7504.199996603218,23429.70000018059,30.466666666666665,16
lg,Android,10.34,no,no,13.0,1.3,16.0,4.0,2280.0,141.2,2013,668,4.339249605,5.59456267,6898.4999978074975,24206.400008222787,22.266666666666666,16
lg,Android,7.82,no,no,3.15,1.3,16.0,4.0,1700.0,125.0,2013,592,3.479700443,4.704381836,2920.499999561636,9938.69999941322,19.733333333333334,16
